,ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 4%,Total,Date,Time,Payment,cogs,gross margin %,gross income,Rating
1292,1293,Branch 2,Delhi,Non-Subscriber,Men,Men Footwear,36.28,1,1.45,39.55,12-10-21,20:29,COD,36.28,5,1.81,4.6
1293,1294,Branch 3,Chennai,Subscriber,Men,Men Footwear,32.11,1,1.28,35.0,13-10-21,10:00,COD,32.11,5,1.61,7.0
1294,1295,Branch 1,Hyderabad,Subscriber,Women,Bags,31.7,9,11.41,310.99,14-10-21,11:46,COD,285.31,5,14.27,5.8
1295,1296,Branch 2,Chennai,Subscriber,Men,Men Footwear,24.52,4,3.92,106.91,15-10-21,13:42,COD,98.09,5,4.9,7.4
1296,1297,Branch 4,Hyderabad,Subscriber,Men,Watches,32.31,3,3.88,105.66,16-10-21,14:44,COD,96.94,5,4.85,6.3
1297,1298,Branch 1,Pune,Subscriber,Unisex,Sunglasses,49.35,5,9.87,268.96,17-10-21,14:16,COD,246.75,5,12.34,5.7
1298,1299,Branch 4,Kolkata,Subscriber,Men,Watches,32.99,3,3.96,107.89,18-10-21,15:54,COD,98.98,5,4.95,4.4
1299,1300,Branch 3,Delhi,Subscriber,Men,Men Footwear,32.1,1,1.28,34.99,19-10-21,10:21,COD,32.1,5,1.61,7.6
1300,1301,Branch 1,Delhi,Non-Subscriber,Men,Men Footwear,38.22,1,1.53,41.66,20-10-21,18:09,Prepaid,38.22,5,1.91,6.6
1301,1302,Branch 2,Delhi,Subscriber,Women,Watches,33.83,1,1.35,36.88,21-10-21,16:46,Prepaid,33.83,5,1.69,4.6
1302,1303,Branch 3,Chandigarh,Non-Subscriber,Men,Men Footwear,32.31,1,1.29,35.22,22-10-21,15:31,COD,32.31,5,1.62,4.3
1303,1304,Branch 1,Ludhiana,Subscriber,Women,Watches,37.11,3,4.45,121.35,23-10-21,17:15,COD,111.33,5,5.57,4.6
1304,1305,Branch 2,Chennai,Non-Subscriber,Men,Men Footwear,33.83,7,9.47,258.15,24-10-21,12:29,COD,236.83,5,11.84,8.5
1305,1306,Branch 3,Hyderabad,Subscriber,Women,Women Apparel,24.12,6,5.79,157.74,25-10-21,20:14,Prepaid,144.72,5,7.24,4.2
1306,1307,Branch 1,Hyderabad,Subscriber,Women,Watches,26.1,6,6.26,170.7,26-10-21,13:22,COD,156.61,5,7.83,9.5
1307,1308,Branch 4,Chennai,Subscriber,Men,Watches,24.92,7,6.98,190.17,27-10-21,17:09,COD,174.47,5,8.72,4.0
1308,1309,Branch 3,Pune,Non-Subscriber,Women,Women Apparel,26.73,2,2.14,58.26,28-10-21,10:40,COD,53.45,5,2.67,4.6
1309,1310,Branch 4,Bhubaneswar,Subscriber,Men,Watches,38.94,1,1.56,42.45,29-10-21,17:43,COD,38.94,5,1.95,7.7
1310,1311,Branch 4,Jammu,Subscriber,Men,Watches,27.21,5,5.44,148.27,30-10-21,14:04,Prepaid,136.03,5,6.8,5.4
1311,1312,Branch 3,Delhi,Subscriber,Unisex,Bags,18.99,1,0.76,20.7,31-10-21,19:05,COD,18.99,5,0.95,9.6
1312,1313,Branch 1,Lucknow,Non-Subscriber,Men,Men Footwear,30.95,4,4.95,134.92,01-11-21,10:08,COD,123.78,5,6.19,4.3
1313,1314,Branch 2,Delhi,Subscriber,Men,Men Footwear,24.92,8,7.98,217.33,02-11-21,13:12,COD,199.39,5,9.97,4.9
1314,1315,Branch 3,Delhi,Subscriber,Unisex,Sunglasses,33.09,9,11.91,324.61,03-11-21,20:51,COD,297.81,5,14.89,4.3
1315,1316,Branch 1,Bangalore,Subscriber,Women,Watches,29.34,1,1.17,31.98,04-11-21,17:29,COD,29.34,5,1.47,5.1
1316,1317,Branch 2,Chennai,Subscriber,Unisex,Watches,29.78,2,2.38,64.93,05-11-21,10:25,COD,59.57,5,2.98,7.2
1317,1318,Branch 3,Trivandrum,Subscriber,Men,Men Footwear,30.55,4,4.89,133.19,06-11-21,11:34,COD,122.19,5,6.11,4.8
1318,1319,Branch 1,Coimbatore,Subscriber,Women,Watches,33.66,6,8.08,220.14,07-11-21,18:58,COD,201.96,5,10.1,8.0
1319,1320,Branch 2,Mumbai,Subscriber,Unisex,Sunglasses,22.95,3,2.75,75.03,08-11-21,16:28,COD,68.84,5,3.44,8.3
1320,1321,Branch 3,Durgapur,Subscriber,Women,Bags,33.09,8,10.59,288.55,09-11-21,20:26,Prepaid,264.72,5,13.24,5.4
1321,1322,Branch 1,Delhi,Subscriber,Women,Women Footwear,24.12,1,0.96,26.29,10-11-21,15:08,COD,24.12,5,1.21,8.3
1322,1323,Branch 2,Hoshiarpur,Non-Subscriber,Men,Men Footwear,41.18,5,8.24,224.41,11-11-21,18:03,COD,205.88,5,10.29,9.7
1323,1324,Branch 3,Delhi,Subscriber,Women,Women Apparel,29.34,4,4.69,127.94,12-11-21,13:21,COD,117.37,5,5.87,6.6
1324,1325,Branch 1,Panipat,Non-Subscriber,Men,Men Footwear,21.62,5,4.32,117.85,13-11-21,12:48,COD,108.12,5,5.41,9.3
1325,1326,Branch 2,Delhi,Subscriber,Men,Men Footwear,29.19,3,3.5,95.46,14-11-21,19:53,COD,87.58,5,4.38,6.3
1326,1327,Branch 3,Bangalore,Non-Subscriber,Men,Men Footwear,29.19,4,4.67,127.28,15-11-21,19:09,Prepaid,116.77,5,5.84,5.3
1327,1328,Branch 1,Bangalore,Subscriber,Women,Women Apparel,18.99,3,2.28,62.1,16-11-21,16:30,Prepaid,56.97,5,2.85,8.5
1328,1329,Branch 2,Chennai,Non-Subscriber,Men,Men Footwear,23.36,3,2.8,76.4,17-11-21,10:11,Prepaid,70.09,5,3.5,3.9
1329,1330,Branch 3,Chennai,Subscriber,Women,Women Apparel,24.68,3,2.96,80.69,18-11-21,13:07,COD,74.03,5,3.7,7.5
1330,1331,Branch 1,Navi Mumbai,Non-Subscriber,Men,Men Footwear,24.52,8,7.85,213.83,19-11-21,18:48,COD,196.17,5,9.81,6.7
1331,1332,Branch 2,Durgapur,Subscriber,Men,Men Footwear,30.06,2,2.4,65.53,20-11-21,17:27,COD,60.12,5,3.01,9.0
1332,1333,Branch 3,Lucknow,Non-Subscriber,Men,Men Footwear,38.22,4,6.12,166.66,21-11-21,15:59,Prepaid,152.9,5,7.64,5.4
1333,1334,Branch 1,Lucknow,Subscriber,Men,Men Footwear,29.19,1,1.17,31.82,22-11-21,11:21,COD,29.19,5,1.46,7.8
1334,1335,Branch 2,Delhi,Non-Subscriber,Men,Men Footwear,29.19,4,4.67,127.28,23-11-21,13:48,COD,116.77,5,5.84,8.4
1335,1336,Branch 3,Delhi,Subscriber,Men,Men Apparel,30.55,4,4.89,133.19,24-11-21,10:17,Prepaid,122.19,5,6.11,9.0
1336,1337,Branch 1,Delhi,Non-Subscriber,Men,Men Footwear,21.87,8,7.0,190.68,25-11-21,15:49,Prepaid,174.93,5,8.75,7.4
1337,1338,Branch 4,Chennai,Subscriber,Men,Watches,24.3,5,4.86,132.41,26-11-21,13:02,COD,121.48,5,6.07,5.1
1338,1339,Branch 4,Hyderabad,Subscriber,Men,Watches,41.18,2,3.29,89.77,27-11-21,12:58,Prepaid,82.35,5,4.12,9.4
1339,1340,Branch 4,Bangalore,Subscriber,Men,Watches,38.45,8,12.3,335.25,28-11-21,15:26,Prepaid,307.57,5,15.38,8.8
1340,1341,Branch 4,Hyderabad,Subscriber,Men,Sunglasses,32.11,2,2.57,70.01,29-11-21,18:23,COD,64.23,5,3.21,7.7
1341,1342,Branch 3,Bhopal,Subscriber,Women,Women Footwear,35.34,6,8.48,231.14,30-11-21,19:06,COD,212.06,5,10.6,8.8
1342,1343,Branch 1,Kolkata,Subscriber,Women,Watches,26.67,6,6.4,174.44,01-12-21,20:21,COD,160.03,5,8.0,7.6
1343,1344,Branch 2,Ambala,Subscriber,Women,Watches,29.78,4,4.77,129.86,02-12-21,16:24,COD,119.14,5,5.96,9.2
1344,1345,Branch 3,Lucknow,Non-Subscriber,Men,Men Footwear,30.68,2,2.45,66.89,03-12-21,15:04,COD,61.37,5,3.07,6.1
1345,1346,Branch 1,Delhi,Subscriber,Women,Bags,24.3,8,7.77,211.86,04-12-21,16:10,COD,194.36,5,9.72,7.5
1346,1347,Branch 2,Ambala,Non-Subscriber,Men,Men Footwear,23.36,1,0.93,25.47,05-12-21,12:14,COD,23.36,5,1.17,7.2
1347,1348,Branch 3,Delhi,Subscriber,Men,Men Footwear,27.21,7,7.62,207.58,06-12-21,10:13,Prepaid,190.44,5,9.52,4.6
1348,1349,Branch 1,Chennai,Subscriber,Unisex,Sunglasses,32.44,6,7.79,212.16,07-12-21,17:38,COD,194.64,5,9.73,5.0
1349,1350,Branch 2,Bangalore,Subscriber,Unisex,Sunglasses,30.68,9,11.05,301.02,08-12-21,11:06,COD,276.16,5,13.81,4.7
1350,1351,Branch 3,Hyderabad,Non-Subscriber,Men,Men Footwear,36.8,9,13.25,360.96,09-12-21,14:53,COD,331.16,5,16.56,6.5
1351,1352,Branch 1,Hyderabad,Subscriber,Women,Bags,33.83,6,8.12,221.27,10-12-21,18:22,COD,203.0,5,10.15,5.4
1352,1353,Branch 2,Pune,Non-Subscriber,Men,Men Footwear,58.76,6,14.1,384.28,11-12-21,19:02,COD,352.55,5,17.63,8.4
1353,1354,Branch 3,Guwahati,Subscriber,Unisex,Sunglasses,33.21,8,10.63,289.6,12-12-21,14:16,COD,265.69,5,13.28,4.7
1354,1355,Branch 1,Mohali,Subscriber,Unisex,Bags,18.99,1,0.76,20.7,13-12-21,15:44,COD,18.99,5,0.95,8.3
1355,1356,Branch 2,Jammu,Subscriber,Women,Watches,29.11,3,3.49,95.2,14-12-21,12:20,COD,87.34,5,4.37,7.7
1356,1357,Branch 3,Delhi,Subscriber,Women,Sunglasses,30.48,9,10.97,298.96,15-12-21,20:01,COD,274.28,5,13.71,9.2
1357,1358,Branch 1,Chandigarh,Subscriber,Men,Men Footwear,32.11,9,11.56,315.03,16-12-21,13:45,COD,289.02,5,14.45,5.1
1358,1359,Branch 2,Delhi,Non-Subscriber,Men,Men Apparel,34.97,2,2.8,76.24,17-12-21,15:40,COD,69.94,5,3.5,6.4
1359,1360,Branch 4,Chennai,Subscriber,Men,Watches,34.33,1,1.37,37.42,18-12-21,16:58,COD,34.33,5,1.72,5.5
1360,1361,Branch 1,Hyderabad,Non-Subscriber,Men,Men Footwear,29.11,7,8.15,222.14,19-12-21,11:12,Prepaid,203.8,5,10.19,7.3
1361,1362,Branch 2,Hyderabad,Subscriber,Men,Men Footwear,32.11,7,8.99,245.02,20-12-21,15:12,Prepaid,224.79,5,11.24,9.0
1362,1363,Branch 4,Chennai,Subscriber,Men,Watches,29.34,1,1.17,31.98,21-12-21,20:37,COD,29.34,5,1.47,7.9
1363,1364,Branch 4,Ahmedabad,Subscriber,Men,Watches,35.03,5,7.01,190.93,22-12-21,17:44,COD,175.17,5,8.76,7.1
1364,1365,Branch 2,Kolkata,Non-Subscriber,Men,Men Footwear,33.83,3,4.06,110.63,23-12-21,16:23,COD,101.5,5,5.07,7.0
1365,1366,Branch 3,Delhi,Subscriber,Unisex,Watches,29.84,3,3.58,97.57,24-12-21,12:12,COD,89.52,5,4.48,9.0
1366,1367,Branch 1,Delhi,Non-Subscriber,Men,Men Footwear,25.9,8,8.29,225.81,25-12-21,19:33,Prepaid,207.17,5,10.36,5.5
1367,1368,Branch 2,Ghaziabad,Subscriber,Women,Women Apparel,32.99,3,3.96,107.89,26-12-21,10:29,Prepaid,98.98,5,4.95,5.9
1368,1369,Branch 4,Chandigarh,Subscriber,Men,Watches,39.46,9,14.21,387.09,27-12-21,14:28,Prepaid,355.13,5,17.76,5.3
1369,1370,Branch 4,Gurgaon,Subscriber,Men,Watches,34.33,8,10.99,299.39,28-12-21,12:46,COD,274.67,5,13.73,7.7
1370,1371,Branch 4,Coimbatore,Subscriber,Men,Sunglasses,38.94,6,9.35,254.67,29-12-21,19:40,COD,233.65,5,11.68,9.8
1371,1372,Branch 3,Hyderabad,Subscriber,Women,Watches,25.9,1,1.04,28.23,30-12-21,19:39,Prepaid,25.9,5,1.29,4.8
1372,1373,Branch 1,Chennai,Non-Subscriber,Men,Men Footwear,29.19,5,5.84,159.1,31-12-21,17:54,COD,145.97,5,7.3,5.1
1373,1374,Branch 2,Bangalore,Subscriber,Women,Women Footwear,24.3,5,4.86,132.41,01-01-22,12:25,COD,121.48,5,6.07,8.8
1374,1375,Branch 4,Jaipur,Subscriber,Men,Watches,32.75,4,5.24,142.8,02-01-22,16:47,COD,131.01,5,6.55,9.0
1375,1376,Branch 1,Kolkata,Subscriber,Men,Men Footwear,36.86,4,5.9,160.71,03-01-22,12:52,Prepaid,147.44,5,7.37,6.9
1376,1377,Branch 2,Delhi,Non-Subscriber,Men,Men Footwear,29.19,8,9.34,254.57,04-01-22,19:50,COD,233.55,5,11.68,9.5
1377,1378,Branch 4,Delhi,Subscriber,Men,Watches,29.39,6,7.05,192.2,05-01-22,18:17,COD,176.33,5,8.82,8.6
1378,1379,Branch 1,Delhi,Non-Subscriber,Unisex,Sports Equipment,38.94,3,4.67,127.34,06-01-22,17:20,COD,116.82,5,5.84,9.3
1379,1380,Branch 2,Delhi,Subscriber,Men,Men Footwear,25.94,3,3.11,84.83,07-01-22,13:32,COD,77.82,5,3.89,3.9
1380,1381,Branch 3,Delhi,Subscriber,Women,Bags,31.7,3,3.8,103.66,08-01-22,10:37,COD,95.1,5,4.76,7.4
1381,1382,Branch 1,Coimbatore,Subscriber,Women,Bags,31.7,1,1.27,34.55,09-01-22,14:35,COD,31.7,5,1.59,4.1
1382,1383,Branch 2,Hyderabad,Non-Subscriber,Men,Men Footwear,21.87,4,3.5,95.34,10-01-22,12:09,COD,87.47,5,4.37,9.8
1383,1384,Branch 3,Vishakapatnam,Subscriber,Women,Women Apparel,24.68,3,2.96,80.69,11-01-22,15:32,COD,74.03,5,3.7,4.1
1384,1385,Branch 1,Hyderabad,Non-Subscriber,Men,Men Footwear,30.48,4,4.88,132.87,12-01-22,13:58,COD,121.9,5,6.1,9.8
1385,1386,Branch 2,Pune,Subscriber,Women,Women Footwear,28.03,1,1.12,30.56,13-01-22,13:19,COD,28.03,5,1.4,5.7
1386,1387,Branch 3,Kolkata,Non-Subscriber,Men,Men Footwear,51.68,5,10.34,281.65,14-01-22,13:37,Prepaid,258.39,5,12.92,5.9
1387,1388,Branch 1,Delhi,Subscriber,Men,Men Footwear,30.68,9,11.05,301.02,15-01-22,16:49,COD,276.16,5,13.81,10.0
1388,1389,Branch 2,Delhi,Subscriber,Unisex,Bags,21.87,8,7.0,190.68,16-01-22,14:55,Prepaid,174.93,5,8.75,9.4
1389,1390,Branch 3,Faridabad,Subscriber,Unisex,Sunglasses,33.09,6,7.94,216.41,17-01-22,14:04,Prepaid,198.54,5,9.93,6.5
1390,1391,Branch 1,Delhi,Subscriber,Women,Women Footwear,32.96,2,2.64,71.86,18-01-22,12:31,COD,65.93,5,3.3,8.0
1391,1392,Branch 2,Gurgaon,Subscriber,Unisex,Sunglasses,33.09,9,11.91,324.61,19-01-22,14:51,COD,297.81,5,14.89,9.6
1392,1393,Branch 3,Coimbatore,Subscriber,Unisex,Sunglasses,33.09,1,1.32,36.07,20-01-22,18:27,COD,33.09,5,1.65,7.1
1393,1394,Branch 1,Vishakapatnam,Subscriber,Women,Women Apparel,49.35,9,17.77,484.12,21-01-22,12:45,COD,444.15,5,22.21,6.1
1394,1395,Branch 2,Chennai,Subscriber,Women,Bags,24.3,1,0.97,26.48,22-01-22,10:36,COD,24.3,5,1.21,7.2
1395,1396,Branch 4,Hyderabad,Subscriber,Men,Watches,32.99,4,5.28,143.86,23-01-22,20:36,COD,131.98,5,6.6,4.2
1396,1397,Branch 4,Pune,Subscriber,Men,Watches,55.13,4,8.82,240.36,24-01-22,14:16,COD,220.52,5,11.03,4.5
1397,1398,Branch 2,Kolkata,Subscriber,Unisex,Watches,33.57,8,10.74,292.7,25-01-22,10:26,COD,268.53,5,13.43,5.7
1398,1399,Branch 3,Ghaziabad,Non-Subscriber,Men,Men Footwear,25.9,5,5.18,141.13,26-01-22,13:30,Prepaid,129.48,5,6.47,8.2
1399,1400,Branch 1,Lucknow,Subscriber,Women,Women Apparel,26.73,8,8.55,233.06,27-01-22,16:28,COD,213.81,5,10.69,7.9
1400,1401,Branch 2,Jalandhar,Subscriber,Unisex,Sunglasses,30.06,5,6.01,163.83,28-01-22,20:18,Prepaid,150.3,5,7.51,9.3
1401,1402,Branch 3,Kanpur,Subscriber,Men,Men Footwear,22.96,3,2.75,75.07,29-01-22,20:04,Prepaid,68.87,5,3.44,6.1
1402,1403,Branch 4,Delhi,Subscriber,Men,Watches,30.06,1,1.2,32.77,30-01-22,13:38,COD,30.06,5,1.5,9.7
1403,1404,Branch 4,Chennai,Subscriber,Men,Watches,30.06,4,4.81,131.06,31-01-22,10:43,COD,120.24,5,6.01,9.5
1404,1405,Branch 3,Coimbatore,Subscriber,Women,Sunglasses,38.29,6,9.19,250.42,01-02-22,17:30,COD,229.75,5,11.49,4.8
1405,1406,Branch 1,Chennai,Subscriber,Women,Sunglasses,30.48,3,3.66,99.65,02-02-22,15:28,COD,91.43,5,4.57,7.9
1406,1407,Branch 2,Chennai,Subscriber,Women,Women Footwear,34.33,4,5.49,149.69,03-02-22,19:07,COD,137.33,5,6.87,7.7
1407,1408,Branch 3,Jaipur,Subscriber,Women,Jewellery,63.86,3,7.66,208.84,04-02-22,19:01,Prepaid,191.59,5,9.58,4.0
1408,1409,Branch 1,Guwahati,Non-Subscriber,Women,Home,37.11,3,4.45,121.35,05-02-22,19:48,COD,111.33,5,5.57,5.4
1409,1410,Branch 4,Delhi,Subscriber,Men,Watches,29.39,4,4.7,128.13,06-02-22,19:24,COD,117.55,5,5.88,5.3
1410,1411,Branch 4,Delhi,Subscriber,Men,Sunglasses,40.88,9,14.72,401.0,07-02-22,13:00,COD,367.89,5,18.39,5.0
1411,1412,Branch 4,Gurgaon,Subscriber,Men,Watches,33.83,1,1.35,36.88,08-02-22,14:29,Prepaid,33.83,5,1.69,6.8
1412,1413,Branch 2,Agra,Subscriber,Women,Watches,38.45,4,6.15,167.63,09-02-22,13:21,COD,153.79,5,7.69,7.7
1413,1414,Branch 3,Delhi,Subscriber,Men,Men Footwear,26.67,2,2.13,58.15,10-02-22,18:55,COD,53.34,5,2.67,6.5
1414,1415,Branch 1,Chennai,Non-Subscriber,Men,Men Footwear,26.67,7,7.47,203.51,11-02-22,19:36,COD,186.71,5,9.34,9.1
1415,1416,Branch 2,Salem,Subscriber,Men,Men Footwear,40.88,1,1.64,44.56,12-02-22,16:28,Prepaid,40.88,5,2.04,7.7
1416,1417,Branch 3,Chennai,Non-Subscriber,Men,Men Footwear,34.33,3,4.12,112.27,13-02-22,13:48,Prepaid,103.0,5,5.15,8.6
1417,1418,Branch 1,Coimbatore,Subscriber,Women,Women Footwear,24.72,1,0.99,26.95,14-02-22,10:57,COD,24.72,5,1.24,9.1
1418,1419,Branch 2,Pune,Non-Subscriber,Men,Men Footwear,24.92,1,1.0,27.17,15-02-22,17:13,COD,24.92,5,1.25,8.2
1419,1420,Branch 4,Kolkata,Subscriber,Men,Watches,33.09,6,7.94,216.41,16-02-22,10:23,Prepaid,198.54,5,9.93,8.1
1420,1421,Branch 1,Kanpur,Subscriber,Unisex,Sunglasses,49.35,2,3.95,107.58,17-02-22,13:57,COD,98.7,5,4.94,7.4
1421,1422,Branch 2,Delhi,Subscriber,Unisex,Sunglasses,22.95,2,1.84,50.02,18-02-22,13:29,COD,45.89,5,2.29,9.7
1422,1423,Branch 4,Delhi,Subscriber,Men,Watches,36.86,9,13.27,361.6,19-02-22,13:00,Prepaid,331.74,5,16.59,8.6
1423,1424,Branch 1,Patiala,Subscriber,Unisex,Watches,38.29,7,10.72,292.15,20-02-22,19:42,COD,268.03,5,13.4,6.6
1424,1425,Branch 2,Delhi,Non-Subscriber,Men,Men Footwear,33.21,1,1.33,36.2,21-02-22,15:36,COD,33.21,5,1.66,4.9
1425,1426,Branch 3,Madurai,Subscriber,Men,Men Footwear,33.21,8,10.63,289.6,22-02-22,13:40,COD,265.69,5,13.28,6.9
1426,1427,Branch 1,Chennai,Non-Subscriber,Men,Men Footwear,24.52,6,5.89,160.37,23-02-22,18:01,Prepaid,147.13,5,7.36,8.8
1427,1428,Branch 4,Bangalore,Subscriber,Men,Watches,36.86,2,2.95,80.36,24-02-22,13:53,Prepaid,73.72,5,3.69,7.9
1428,1429,Branch 3,Hyderabad,Subscriber,Unisex,Watches,33.57,4,5.37,146.35,25-02-22,17:27,COD,134.27,5,6.71,6.8
1429,1430,Branch 1,Pune,Subscriber,Women,Watches,26.1,9,9.4,256.05,26-02-22,10:53,COD,234.91,5,11.75,7.2
1430,1431,Branch 2,Kolkata,Non-Subscriber,Men,Men Footwear,29.19,1,1.17,31.82,27-02-22,19:48,COD,29.19,5,1.46,6.8
1431,1432,Branch 3,Delhi,Subscriber,Women,Women Apparel,26.73,1,1.07,29.13,28-02-22,16:53,COD,26.73,5,1.34,5.6
1432,1433,Branch 4,Delhi,Subscriber,Men,Watches,27.5,5,5.5,149.88,01-03-22,19:14,COD,137.5,5,6.88,6.3
1433,1434,Branch 2,Delhi,Subscriber,Women,Women Apparel,51.68,6,12.4,337.98,02-03-22,14:36,COD,310.07,5,15.5,9.5
1434,1435,Branch 3,Delhi,Non-Subscriber,Men,Men Footwear,32.11,1,1.28,35.0,03-03-22,18:19,COD,32.11,5,1.61,6.7
1435,1436,Branch 1,Delhi,Subscriber,Men,Men Footwear,24.72,8,7.91,215.57,04-03-22,19:09,COD,197.78,5,9.89,8.9
1436,1437,Branch 2,Calicut,Subscriber,Women,Women Footwear,33.83,3,4.06,110.63,05-03-22,16:51,COD,101.5,5,5.07,9.5
1437,1438,Branch 3,Bangalore,Subscriber,Unisex,Sunglasses,35.34,5,7.07,192.62,06-03-22,15:37,Prepaid,176.72,5,8.84,7.6
1438,1439,Branch 1,Bangalore,Non-Subscriber,Men,Men Footwear,37.11,3,4.45,121.35,07-03-22,20:15,COD,111.33,5,5.57,6.9
1439,1440,Branch 2,Bangalore,Subscriber,Women,Home,37.11,7,10.39,283.16,08-03-22,14:38,COD,259.78,5,12.99,6.4
1440,1441,Branch 3,Mumbai,Non-Subscriber,Men,Men Footwear,30.55,4,4.89,133.19,09-03-22,19:25,COD,122.19,5,6.11,8.0
1441,1442,Branch 1,Kolkata,Subscriber,Unisex,Sunglasses,32.1,7,8.99,244.95,10-03-22,19:35,COD,224.72,5,11.24,4.2
1442,1443,Branch 4,Lucknow,Subscriber,Men,Watches,38.29,8,12.25,333.9,11-03-22,15:42,COD,306.33,5,15.32,6.4
1443,1444,Branch 3,Delhi,Subscriber,Men,Men Footwear,24.52,1,0.98,26.73,12-03-22,14:11,COD,24.52,5,1.23,9.4
1444,1445,Branch 1,Delhi,Non-Subscriber,Men,Men Footwear,48.33,6,11.6,316.09,13-03-22,10:43,COD,289.99,5,14.5,9.6
1445,1446,Branch 2,Lucknow,Subscriber,Men,Men Footwear,30.95,1,1.24,33.73,14-03-22,17:58,COD,30.95,5,1.55,9.4
1446,1447,Branch 4,Delhi,Subscriber,Men,Watches,36.86,9,13.27,361.6,15-03-22,11:26,COD,331.74,5,16.59,8.8
1447,1448,Branch 4,Hyderabad,Subscriber,Men,Watches,36.86,2,2.95,80.36,16-03-22,17:38,COD,73.72,5,3.69,6.4
1448,1449,Branch 4,Hubli,Subscriber,Men,Watches,58.76,1,2.35,64.05,17-03-22,20:07,COD,58.76,5,2.94,5.2
1449,1450,Branch 3,Bangalore,Subscriber,Unisex,Bags,18.99,1,0.76,20.7,18-03-22,11:02,COD,18.99,5,0.95,9.5
1450,1451,Branch 4,Bangalore,Subscriber,Men,Watches,33.09,5,6.62,180.34,19-03-22,19:07,Prepaid,165.45,5,8.27,6.6
1451,1452,Branch 2,Ajmer,Subscriber,Men,Men Footwear,23.36,5,4.67,127.33,20-03-22,18:50,Prepaid,116.82,5,5.84,7.5
1452,1453,Branch 3,Guwahati,Non-Subscriber,Men,Men Footwear,21.87,4,3.5,95.34,21-03-22,12:43,Prepaid,87.47,5,4.37,4.7
1453,1454,Branch 4,Amritsar,Subscriber,Men,Sunglasses,40.88,1,1.64,44.56,22-03-22,15:09,COD,40.88,5,2.04,5.4
1454,1455,Branch 2,Noida,Non-Subscriber,Men,Men Footwear,37.12,3,4.45,121.37,23-03-22,13:47,COD,111.35,5,5.57,4.6
1455,1456,Branch 3,Delhi,Subscriber,Men,Men Footwear,33.57,4,5.37,146.35,24-03-22,16:59,COD,134.27,5,6.71,6.8
1456,1457,Branch 1,Delhi,Non-Subscriber,Men,Men Footwear,29.19,8,9.34,254.56,25-03-22,14:15,Prepaid,233.54,5,11.68,4.4
1457,1458,Branch 2,Delhi,Subscriber,Women,Women Footwear,32.1,9,11.56,314.93,26-03-22,20:24,COD,288.93,5,14.45,6.1
1458,1459,Branch 4,Bangalore,Subscriber,Men,Watches,51.68,9,18.6,506.96,27-03-22,13:58,COD,465.1,5,23.26,7.5
1459,1460,Branch 1,Coimbatore,Subscriber,Men,Men Footwear,35.03,1,1.4,38.19,28-03-22,16:52,COD,35.03,5,1.75,7.8
1460,1461,Branch 2,Bangalore,Non-Subscriber,Women,Women Apparel,34.7,4,5.55,151.28,29-03-22,15:19,COD,138.79,5,6.94,4.4
1461,1462,Branch 3,Bangalore,Subscriber,Unisex,Sunglasses,32.1,9,11.56,314.93,30-03-22,12:25,COD,288.93,5,14.45,8.6
1462,1463,Branch 1,Pune,Non-Subscriber,Women,Women Apparel,30.17,3,3.62,98.65,31-03-22,10:02,Prepaid,90.51,5,4.53,6.0
1463,1464,Branch 2,Kolkata,Subscriber,Men,Men Footwear,31.7,1,1.27,34.55,01-04-22,18:58,COD,31.7,5,1.59,6.3
1464,1465,Branch 3,Delhi,Subscriber,Women,Bags,41.88,4,6.7,182.6,02-04-22,15:31,COD,167.52,5,8.38,9.0
1465,1466,Branch 1,Faridabad,Subscriber,Women,Women Footwear,35.34,9,12.72,346.71,03-04-22,11:22,COD,318.09,5,15.9,7.0
1466,1467,Branch 2,Lucknow,Non-Subscriber,Men,Men Footwear,37.11,6,8.91,242.71,04-04-22,13:12,COD,222.67,5,11.13,7.6
1467,1468,Branch 4,Chandigarh,Subscriber,Men,Watches,24.3,5,4.86,132.41,05-04-22,18:33,COD,121.48,5,6.07,4.4
1468,1469,Branch 1,Chandigarh,Non-Subscriber,Women,Jewellery,38.97,1,1.56,42.48,06-04-22,10:02,Prepaid,38.97,5,1.95,7.1
1469,1470,Branch 2,Bangalore,Subscriber,Women,Women Footwear,32.1,1,1.28,34.99,07-04-22,11:21,COD,32.1,5,1.61,8.3
1470,1471,Branch 4,Bangalore,Subscriber,Men,Watches,32.75,5,6.55,178.5,08-04-22,12:10,Prepaid,163.76,5,8.19,5.3
1471,1472,Branch 4,Chennai,Subscriber,Men,Watches,29.39,3,3.53,96.1,09-04-22,11:40,COD,88.16,5,4.41,9.6
1472,1473,Branch 2,Hyderabad,Subscriber,Women,Watches,27.21,9,9.79,266.89,10-04-22,18:31,Prepaid,244.86,5,12.24,5.4
1473,1474,Branch 3,Pune,Subscriber,Unisex,Furniture,39.46,7,11.05,301.07,11-04-22,17:58,Prepaid,276.21,5,13.81,4.5
1474,1475,Branch 1,Kolkata,Non-Subscriber,Women,Women Apparel,33.09,4,5.29,144.27,12-04-22,17:04,COD,132.36,5,6.62,6.5
1475,1476,Branch 4,Delhi,Subscriber,Men,Watches,27.5,2,2.2,59.95,13-04-22,20:35,COD,55.0,5,2.75,6.2
